#eta,sqrt(ADC),correction
0.087500,13.750000,0.046831
0.087500,14.250000,0.046944
0.087500,14.750000,0.047060
0.087500,15.250000,0.047180
0.087500,15.750000,0.047299
0.087500,16.250000,0.047419
0.087500,16.750000,0.047539
0.087500,17.250000,0.047658
0.087500,17.750000,0.047637
0.087500,18.250000,0.047539
0.087500,18.750000,0.047442
0.087500,19.250000,0.047344
0.087500,19.750000,0.047291
0.087500,20.250000,0.047310
0.087500,20.750000,0.047312
0.087500,21.250000,0.047274
0.087500,21.750000,0.047245
0.087500,22.250000,0.047247
0.087500,22.750000,0.047249
0.087500,23.250000,0.047251
0.087500,23.750000,0.047254
0.087500,24.250000,0.047188
0.087500,24.750000,0.047113
0.087500,25.250000,0.047038
0.087500,25.750000,0.046963
0.087500,26.250000,0.046929
0.087500,26.750000,0.046913
0.087500,27.250000,0.046885
0.087500,27.750000,0.046848
0.087500,28.250000,0.046815
0.087500,28.750000,0.046786
0.087500,29.250000,0.046757
0.087500,29.750000,0.046727
0.087500,30.250000,0.046705
0.087500,30.750000,0.046712
0.087500,31.250000,0.046718
0.087500,31.750000,0.046724
0.087500,32.250000,0.046730
0.087500,32.750000,0.046782
0.087500,33.250000,0.046833
0.087500,33.750000,0.046871
0.087500,34.250000,0.046910
0.087500,34.750000,0.046938
0.087500,35.250000,0.046966
0.087500,35.750000,0.046993
0.087500,36.250000,0.047021
0.087500,36.750000,0.047023
0.087500,37.250000,0.047008
0.087500,37.750000,0.046993
0.087500,38.250000,0.046978
0.087500,38.750000,0.046983
0.087500,39.250000,0.047024
0.087500,39.750000,0.047056
0.087500,40.250000,0.047076
0.087500,40.750000,0.047102
0.087500,41.250000,0.047138
0.087500,41.750000,0.047174
0.087500,42.250000,0.047210
0.087500,42.750000,0.047241
0.087500,43.250000,0.047258
0.087500,43.750000,0.047275
0.087500,44.250000,0.047292
0.087500,44.750000,0.047319
0.087500,45.250000,0.047382
0.087500,45.750000,0.047440
0.087500,46.250000,0.047487
0.087500,46.750000,0.047617
0.087500,47.250000,0.047878
0.087500,47.750000,0.048139
0.087500,48.250000,0.048252
0.087500,48.750000,0.048252
0.087500,49.250000,0.048252
0.087500,49.750000,0.048252
0.087500,50.250000,0.048252
0.087500,50.750000,0.048252
0.087500,51.250000,0.048252
0.087500,51.750000,0.048252
0.087500,52.250000,0.048252
0.087500,52.750000,0.048252
0.087500,53.250000,0.048252
0.087500,53.750000,0.048252
0.087500,54.250000,0.048252
0.087500,54.750000,0.048252
0.087500,55.250000,0.048252
0.087500,55.750000,0.048252
0.087500,56.250000,0.048252
0.087500,56.750000,0.048252
0.087500,57.250000,0.048252
0.087500,57.750000,0.048252
0.087500,58.250000,0.048252
0.087500,58.750000,0.048252
0.087500,59.250000,0.048252
0.087500,59.750000,0.048252
0.087500,60.250000,0.048252
0.087500,60.750000,0.048252
0.087500,61.250000,0.048252
0.087500,61.750000,0.048252
0.087500,62.250000,0.048252
0.087500,62.750000,0.048252
0.087500,63.250000,0.048252
0.087500,63.750000,0.048252
0.087500,64.250000,0.048252
0.087500,64.750000,0.048252
0.087500,65.250000,0.048252
0.087500,65.750000,0.048252
0.087500,66.250000,0.048252
0.087500,66.750000,0.048252
0.087500,67.250000,0.048252
0.087500,67.750000,0.048252
0.087500,68.250000,0.048252
0.087500,68.750000,0.048252
0.087500,69.250000,0.048252
0.087500,69.750000,0.048252
0.087500,70.250000,0.048252
0.087500,70.750000,0.048252
0.087500,71.250000,0.048252
0.087500,71.750000,0.048252
0.087500,72.250000,0.048252
0.087500,72.750000,0.048252
0.087500,73.250000,0.048252
0.087500,73.750000,0.048252
0.087500,74.250000,0.048252
0.087500,74.750000,0.048252
0.087500,75.250000,0.048252
0.087500,75.750000,0.048252
0.087500,76.250000,0.048252
0.087500,76.750000,0.048252
0.087500,77.250000,0.048252
0.087500,77.750000,0.048252
0.087500,78.250000,0.048252
0.087500,78.750000,0.048252
0.087500,79.250000,0.048252
0.087500,79.750000,0.048252
0.087500,80.250000,0.048252
0.087500,80.750000,0.048252
0.087500,81.250000,0.048252
0.087500,81.750000,0.048252
0.087500,82.250000,0.048252
0.087500,82.750000,0.048252
0.087500,83.250000,0.048252
0.087500,83.750000,0.048252
0.087500,84.250000,0.048252
0.087500,84.750000,0.048252
0.087500,85.250000,0.048252
0.087500,85.750000,0.048252
0.087500,86.250000,0.048252
0.087500,86.750000,0.048252
0.087500,87.250000,0.048252
0.087500,87.750000,0.048252
0.087500,88.250000,0.048252
0.087500,88.750000,0.048252
0.087500,89.250000,0.048252
0.087500,89.750000,0.048252
0.087500,90.250000,0.048252
0.087500,90.750000,0.048252
0.087500,91.250000,0.048252
0.087500,91.750000,0.048252
0.087500,92.250000,0.048252
0.087500,92.750000,0.048252
0.087500,93.250000,0.048252
0.087500,93.750000,0.048252
0.087500,94.250000,0.048252
0.087500,94.750000,0.048252
0.087500,95.250000,0.048252
0.087500,95.750000,0.048252
0.087500,96.250000,0.048252
0.087500,96.750000,0.048252
0.087500,97.250000,0.048252
0.087500,97.750000,0.048252
0.087500,98.250000,0.048252
0.087500,98.750000,0.048252
0.087500,99.250000,0.048252
0.087500,99.750000,0.048252
0.087500,100.250000,0.048252
0.087500,100.750000,0.048252
0.087500,101.250000,0.048252
0.087500,101.750000,0.048252
0.087500,102.250000,0.048252
0.087500,102.750000,0.048252
0.087500,103.250000,0.048252
0.087500,103.750000,0.048252
0.087500,104.250000,0.048252
0.087500,104.750000,0.048252
0.087500,105.250000,0.048252
0.087500,105.750000,0.048252
0.087500,106.250000,0.048252
0.087500,106.750000,0.048252
0.087500,107.250000,0.048252
0.087500,107.750000,0.048252
0.087500,108.250000,0.048252
0.087500,108.750000,0.048252
0.087500,109.250000,0.048252
0.087500,109.750000,0.048252
0.087500,110.250000,0.048252
0.087500,110.750000,0.048252
0.087500,111.250000,0.048252
0.087500,111.750000,0.048252
0.087500,112.250000,0.048252
0.087500,112.750000,0.048252
0.087500,113.250000,0.048252
0.087500,113.750000,0.048252
0.087500,114.250000,0.048252
0.087500,114.750000,0.048252
0.087500,115.250000,0.048252
0.087500,115.750000,0.048252
0.087500,116.250000,0.048252
0.087500,116.750000,0.048252
0.087500,117.250000,0.048252
0.087500,117.750000,0.048252
0.087500,118.250000,0.048252
0.087500,118.750000,0.048252
0.087500,119.250000,0.048252
0.087500,119.750000,0.048252
0.087500,120.250000,0.048252
0.087500,120.750000,0.048252
0.087500,121.250000,0.048252
0.087500,121.750000,0.048252
0.087500,122.250000,0.048252
0.087500,122.750000,0.048252
0.087500,123.250000,0.048252
0.087500,123.750000,0.048252
0.087500,124.250000,0.048252
0.087500,124.750000,0.048252
0.087500,125.250000,0.048252
0.087500,125.750000,0.048252
0.087500,126.250000,0.048252
0.087500,126.750000,0.048252
0.087500,127.250000,0.048252
0.087500,127.750000,0.048252
0.087500,128.250000,0.048252
0.087500,128.750000,0.048252
0.087500,129.250000,0.048252
0.087500,129.750000,0.048252
0.087500,130.250000,0.048252
0.087500,130.750000,0.048252
0.087500,131.250000,0.048252
0.087500,131.750000,0.048252
0.087500,132.250000,0.048252
0.087500,132.750000,0.048252
0.087500,133.250000,0.048252
0.087500,133.750000,0.048252
0.087500,134.250000,0.048252
0.087500,134.750000,0.048252
0.087500,135.250000,0.048252
0.087500,135.750000,0.048252
0.087500,136.250000,0.048252
0.087500,136.750000,0.048252
0.087500,137.250000,0.048252
0.087500,137.750000,0.048252
0.087500,138.250000,0.048252
0.087500,138.750000,0.048252
0.087500,139.250000,0.048252
0.087500,139.750000,0.048252
0.087500,140.250000,0.048252
0.087500,140.750000,0.048252
0.087500,141.250000,0.048252
0.087500,141.750000,0.048252
0.087500,142.250000,0.048252
0.087500,142.750000,0.048252
0.087500,143.250000,0.048252
0.087500,143.750000,0.048252
0.087500,144.250000,0.048252
0.087500,144.750000,0.048252
0.087500,145.250000,0.048252
0.087500,145.750000,0.048252
0.087500,146.250000,0.048252
0.087500,146.750000,0.048252
0.087500,147.250000,0.048252
0.087500,147.750000,0.048252
0.087500,148.250000,0.048252
0.087500,148.750000,0.048252
0.087500,149.250000,0.048252
0.087500,149.750000,0.048252
0.112500,0.250000,0.042603
0.112500,0.750000,0.042603
0.112500,1.250000,0.042603
0.112500,1.750000,0.042603
0.112500,2.250000,0.042603
0.112500,2.750000,0.042603
0.112500,3.250000,0.042603
0.112500,3.750000,0.042603
0.112500,4.250000,0.042603
0.112500,4.750000,0.042603
0.112500,5.250000,0.042603
0.112500,5.750000,0.042603
0.112500,6.250000,0.042832
0.112500,6.750000,0.043305
0.112500,7.250000,0.043777
0.112500,7.750000,0.044249
0.112500,8.250000,0.044722
0.112500,8.750000,0.045194
0.112500,9.250000,0.045666
0.112500,9.750000,0.046139
0.112500,10.250000,0.046611
0.112500,10.750000,0.047083
0.112500,11.250000,0.047556
0.112500,11.750000,0.047748
0.112500,12.250000,0.047868
0.112500,12.750000,0.047988
0.112500,13.250000,0.048108
0.112500,13.750000,0.048227
0.112500,14.250000,0.048359
0.112500,14.750000,0.048517
0.112500,15.250000,0.048675
0.112500,15.750000,0.048833
0.112500,16.250000,0.048991
0.112500,16.750000,0.049149
0.112500,17.250000,0.049157
0.112500,17.750000,0.049104
0.112500,18.250000,0.049051
0.112500,18.750000,0.048998
0.112500,19.250000,0.048960
0.112500,19.750000,0.048928
0.112500,20.250000,0.048855
0.112500,20.750000,0.048757
0.112500,21.250000,0.048717
0.112500,21.750000,0.048737
0.112500,22.250000,0.048757
0.112500,22.750000,0.048777
0.112500,23.250000,0.048768
0.112500,23.750000,0.048712
0.112500,24.250000,0.048657
0.112500,24.750000,0.048601
0.112500,25.250000,0.048548
0.112500,25.750000,0.048499
0.112500,26.250000,0.048440
0.112500,26.750000,0.048365
0.112500,27.250000,0.048305
0.112500,27.750000,0.048289
0.112500,28.250000,0.048274
0.112500,28.750000,0.048259
0.112500,29.250000,0.048247
0.112500,29.750000,0.048266
0.112500,30.250000,0.048285
0.112500,30.750000,0.048304
0.112500,31.250000,0.048323
0.112500,31.750000,0.048345
0.112500,32.250000,0.048365
0.112500,32.750000,0.048371
0.112500,33.250000,0.048378
0.112500,33.750000,0.048427
0.112500,34.250000,0.048479
0.112500,34.750000,0.048530
0.112500,35.250000,0.048581
0.112500,35.750000,0.048579
0.112500,36.250000,0.048573
0.112500,36.750000,0.048567
0.112500,37.250000,0.048560
0.112500,37.750000,0.048566
0.112500,38.250000,0.048573
0.112500,38.750000,0.048561
0.112500,39.250000,0.048546
0.112500,39.750000,0.048573
0.112500,40.250000,0.048614
0.112500,40.750000,0.048654
0.112500,41.250000,0.048694
0.112500,41.750000,0.048717
0.112500,42.250000,0.048736
0.112500,42.750000,0.048755
0.112500,43.250000,0.048774
0.112500,43.750000,0.048806
0.112500,44.250000,0.048841
0.112500,44.750000,0.048858
0.112500,45.250000,0.048875
0.112500,45.750000,0.048937
0.112500,46.250000,0.049000
0.112500,46.750000,0.049063
0.112500,47.250000,0.049111
0.112500,47.750000,0.049111
0.112500,48.250000,0.049111
0.112500,48.750000,0.049111
0.112500,49.250000,0.049111
0.112500,49.750000,0.049111
0.112500,50.250000,0.049111
0.112500,50.750000,0.049111
0.112500,51.250000,0.049111
0.112500,51.750000,0.049111
0.112500,52.250000,0.049111
0.112500,52.750000,0.049111
0.112500,53.250000,0.049111
0.112500,53.750000,0.049111
0.112500,54.250000,0.049111
0.112500,54.750000,0.049111
0.112500,55.250000,0.049111
0.112500,55.750000,0.049111
0.112500,56.250000,0.049111
0.112500,56.750000,0.049111
0.112500,57.250000,0.049111
0.112500,57.750000,0.049111
0.112500,58.250000,0.049111
0.112500,58.750000,0.049111
0.112500,59.250000,0.049111
0.112500,59.750000,0.049111
0.112500,60.250000,0.049111
0.112500,60.750000,0.049111
0.112500,61.250000,0.049111
0.112500,61.750000,0.049111
0.112500,62.250000,0.049111
0.112500,62.750000,0.049111
0.112500,63.250000,0.049111
0.112500,63.750000,0.049111
0.112500,64.250000,0.049111
0.112500,64.750000,0.049111
0.112500,65.250000,0.049111
0.112500,65.750000,0.049111
0.112500,66.250000,0.049111
0.112500,66.750000,0.049111
0.112500,67.250000,0.049111
0.112500,67.750000,0.049111
0.112500,68.250000,0.049111
0.112500,68.750000,0.049111
0.112500,69.250000,0.049111
0.112500,69.750000,0.049111
0.112500,70.250000,0.049111
0.112500,70.750000,0.049111
0.112500,71.250000,0.049111
0.112500,71.750000,0.049111
0.112500,72.250000,0.049111
0.112500,72.750000,0.049111
0.112500,73.250000,0.049111
0.112500,73.750000,0.049111
0.112500,74.250000,0.049111
0.112500,74.750000,0.049111
0.112500,75.250000,0.049111
0.112500,75.750000,0.049111
0.112500,76.250000,0.049111
0.112500,76.750000,0.049111
0.112500,77.250000,0.049111
0.112500,77.750000,0.049111
0.112500,78.250000,0.049111
0.112500,78.750000,0.049111
0.112500,79.250000,0.049111
0.112500,79.750000,0.049111
0.112500,80.250000,0.049111
0.112500,80.750000,0.049111
0.112500,81.250000,0.049111
0.112500,81.750000,0.049111
0.112500,82.250000,0.049111
0.112500,82.750000,0.049111
0.112500,83.250000,0.049111
0.112500,83.750000,0.049111
0.112500,84.250000,0.049111
0.112500,84.750000,0.049111
0.112500,85.250000,0.049111
0.112500,85.750000,0.049111
0.112500,86.250000,0.049111
0.112500,86.750000,0.049111
0.112500,87.250000,0.049111
0.112500,87.750000,0.049111
0.112500,88.250000,0.049111
0.112500,88.750000,0.049111
0.112500,89.250000,0.049111
0.112500,89.750000,0.049111
0.112500,90.250000,0.049111
0.112500,90.750000,0.049111
0.112500,91.250000,0.049111
0.112500,91.750000,0.049111
0.112500,92.250000,0.049111
0.112500,92.750000,0.049111
0.112500,93.250000,0.049111
0.112500,93.750000,0.049111
0.112500,94.250000,0.049111
0.112500,94.750000,0.049111
0.112500,95.250000,0.049111
0.112500,95.750000,0.049111
0.112500,96.250000,0.049111
0.112500,96.750000,0.049111
0.112500,97.250000,0.049111
0.112500,97.750000,0.049111
0.112500,98.250000,0.049111
0.112500,98.750000,0.049111
0.112500,99.250000,0.049111
0.112500,99.750000,0.049111
0.112500,100.250000,0.049111
0.112500,100.750000,0.049111
0.112500,101.250000,0.049111
0.112500,101.750000,0.049111
0.112500,102.250000,0.049111
0.112500,102.750000,0.049111
0.112500,103.250000,0.049111
0.112500,103.750000,0.049111
0.112500,104.250000,0.049111
0.112500,104.750000,0.049111
0.112500,105.250000,0.049111
0.112500,105.750000,0.049111
0.112500,106.250000,0.049111
0.112500,106.750000,0.049111
0.112500,107.250000,0.049111
0.112500,107.750000,0.049111
0.112500,108.250000,0.049111
0.112500,108.750000,0.049111
0.112500,109.250000,0.049111
0.112500,109.750000,0.049111
0.112500,110.250000,0.049111
0.112500,110.750000,0.049111
0.112500,111.250000,0.049111
0.112500,111.750000,0.049111
0.112500,112.250000,0.049111
0.112500,112.750000,0.049111
0.112500,113.250000,0.049111
0.112500,113.750000,0.049111
0.112500,114.250000,0.049111
0.112500,114.750000,0.049111
0.112500,115.250000,0.049111
0.112500,115.750000,0.049111
0.112500,116.250000,0.049111
0.112500,116.750000,0.049111
0.112500,117.250000,0.049111
0.112500,117.750000,0.049111
0.112500,118.250000,0.049111
0.112500,118.750000,0.049111
0.112500,119.250000,0.049111
0.112500,119.750000,0.049111
0.112500,120.250000,0.049111
0.112500,120.750000,0.049111
0.112500,121.250000,0.049111
0.112500,121.750000,0.049111
0.112500,122.250000,0.049111
0.112500,122.750000,0.049111
0.112500,123.250000,0.049111
0.112500,123.750000,0.049111
0.112500,124.250000,0.049111
0.112500,124.750000,0.049111
0.112500,125.250000,0.049111
0.112500,125.750000,0.049111
0.112500,126.250000,0.049111
0.112500,126.750000,0.049111
0.112500,127.250000,0.049111
0.112500,127.750000,0.049111
0.112500,128.250000,0.049111
0.112500,128.750000,0.049111
0.112500,129.250000,0.049111
0.112500,129.750000,0.049111
0.112500,130.250000,0.049111
0.112500,130.750000,0.049111
0.112500,131.250000,0.049111
0.112500,131.750000,0.049111
0.112500,132.250000,0.049111
0.112500,132.750000,0.049111
0.112500,133.250000,0.049111
0.112500,133.750000,0.049111
0.112500,134.250000,0.049111
0.112500,134.750000,0.049111
0.112500,135.250000,0.049111
0.112500,135.750000,0.049111
0.112500,136.250000,0.049111
0.112500,136.750000,0.049111
0.112500,137.250000,0.049111
0.112500,137.750000,0.049111
0.112500,138.250000,0.049111
0.112500,138.750000,0.049111
0.112500,139.250000,0.049111
0.112500,139.750000,0.049111
0.112500,140.250000,0.049111
0.112500,140.750000,0.049111
0.112500,141.250000,0.049111
0.112500,141.750000,0.049111
0.112500,142.250000,0.049111
0.112500,142.750000,0.049111
0.112500,143.250000,0.049111
0.112500,143.750000,0.049111
0.112500,144.250000,0.049111
0.112500,144.750000,0.049111
0.112500,145.250000,0.049111
0.112500,145.750000,0.049111
0.112500,146.250000,0.049111
0.112500,146.750000,0.049111
0.112500,147.250000,0.049111
0.112500,147.750000,0.049111
0.112500,148.250000,0.049111
0.112500,148.750000,0.049111
0.112500,149.250000,0.049111
0.112500,149.750000,0.049111
0.137500,0.250000,0.045660
0.137500,0.750000,0.045660
0.137500,1.250000,0.045660
0.137500,1.750000,0.045660
0.137500,2.250000,0.045660
0.137500,2.750000,0.045660
0.137500,3.250000,0.045660
0.137500,3.750000,0.045660
0.137500,4.250000,0.045660
0.137500,4.750000,0.045660
0.137500,5.250000,0.045660
0.137500,5.750000,0.045683
0.137500,6.250000,0.045763
0.137500,6.750000,0.045844
0.137500,7.250000,0.045924
0.137500,7.750000,0.046004
0.137500,8.250000,0.046084
0.137500,8.750000,0.046394
0.137500,9.250000,0.046863
0.137500,9.750000,0.047331
0.137500,10.250000,0.047800
0.137500,10.750000,0.048269
0.137500,11.250000,0.048664
0.137500,11.750000,0.048833
0.137500,12.250000,0.049003
0.137500,12.750000,0.049172
0.137500,13.250000,0.049341
0.137500,13.750000,0.049511
0.137500,14.250000,0.049647
0.137500,14.750000,0.049782
0.137500,15.250000,0.049916
0.137500,15.750000,0.050051
0.137500,16.250000,0.050186
0.137500,16.750000,0.050271
0.137500,17.250000,0.050291
0.137500,17.750000,0.050310
0.137500,18.250000,0.050329
0.137500,18.750000,0.050349
0.137500,19.250000,0.050368
